Partner_ID,Region,Partner_Tier,Years_In_Network,Login_Freq_Last_30d,Login_Trend_Index,Dashboard_Usage_Minutes,Referral_Volume_30d,Referral_Growth_Rate,Support_Tickets_Open,Recent_Feedback_Sentiment,Days_Since_Last_Contact,Commission_Payout_Last_30d,Unresolved_Disputes_Count,Competitor_Mentioned,Technical_Integration_Issues,Churn_Probability,Churn_Label
PARTNER_0304,APAC,Bronze,2.1,11,1.086272465315061,,46,0.004311334828371604,1,0.38034712216982103,54,459.14828112790076,0,0,0,0.01438711657279145,0
PARTNER_0305,EMEA,Bronze,4.0,14,0.7192615437320282,40.89420165019035,46,-0.04695080867258509,0,0.4071461080427311,30,459.14828112790076,0,0,1,0.011119791446832688,0
PARTNER_0306,LATAM,Bronze,3.5,14,1.1009466596135618,13.631751542772214,47,-0.013085018386345322,1,0.1967167910677926,49,469.12976550024644,0,0,1,0.023151050346317432,0
PARTNER_0307,APAC,Bronze,1.3,9,0.9898847971973533,25.21547017632519,45,-0.0029887998345703784,0,0.6507976794745245,0,449.1667967555551,1,0,0,0.013590596154765966,0
PARTNER_0308,LATAM,Bronze,1.3,12,1.044607656432043,24.567930285975656,51,-0.023517808877043453,0,-0.17238084621723176,16,509.05570298962914,0,0,0,0.01616198128948921,0
PARTNER_0309,APAC,Silver,0.9,15,0.8208855855929209,18.88691540875761,55,-0.03707758322020781,1,-0.004508050630634031,15,548.9816404790118,0,0,0,0.0908685036668502,0
PARTNER_0310,LATAM,Bronze,3.5,12,0.6177833168865654,38.57982267570072,49,-0.10936535102956073,1,0.5109353405809958,54,489.0927342449378,0,0,0,0.06337420630756053,0
PARTNER_0311,AMER,Bronze,3.9,15,1.050650412949901,110.40871337654592,45,0.03944456040041143,3,0.140573564968139,36,449.1667967555551,0,1,0,0.7922985568053202,1
PARTNER_0312,LATAM,Silver,1.7,15,0.537319369504109,,46,-0.04829973472998606,2,0.6559782174514481,51,459.14828112790076,0,0,0,0.17383259081456018,1
PARTNER_0313,AMER,Bronze,0.6,8,0.886529901551493,73.4786127327293,48,-0.056382572554789914,0,-0.049680884308291984,52,479.1112498725921,0,0,0,0.021671293627912563,0
PARTNER_0314,AMER,Bronze,0.9,13,1.138236373283994,17.917092703856973,51,0.03122943105042589,0,-0.019870780534461785,9,509.05570298962914,1,0,0,0.03954568267290988,0
PARTNER_0315,LATAM,Bronze,4.9,8,0.9883795471746072,74.29662237194374,50,0.001195802700156328,1,0.6553565262026131,57,499.07421861728346,0,0,0,0.009870226984144184,0
PARTNER_0316,AMER,Bronze,1.8,13,1.3396685289579626,91.01854900020817,54,-0.08982203212215793,1,0.10368141623665339,37,539.0001561066662,0,0,0,0.01947567889845538,0
PARTNER_0317,EMEA,Silver,4.0,17,1.1550218305163547,17.41159760791289,40,0.10506586429382712,1,0.17096195946323278,43,399.25937489382676,1,1,0,0.3745528668793183,1
PARTNER_0318,AMER,Gold,3.3,13,0.8192203223348846,44.22171219864544,37,-0.13892239849123797,2,-0.0674071700636168,30,369.31492177678973,0,0,0,0.4419002707386086,0
PARTNER_0319,APAC,Silver,2.2,12,0.9554626759702877,45.06197306564097,45,-0.12314745439107443,1,-0.1403290751671935,9,449.1667967555551,0,0,1,0.11681166586354723,0
PARTNER_0320,LATAM,Bronze,1.4,9,0.9405258594911128,,50,0.046835396784345826,2,0.35273332408990965,53,499.07421861728346,1,0,0,0.3564622200394447,0
PARTNER_0321,EMEA,Gold,1.0,10,0.6335646473307746,36.347722462678426,51,0.15511355974144436,0,-0.34420713999643493,48,509.05570298962914,0,0,0,0.040674450909626916,0
PARTNER_0322,LATAM,Silver,3.3,9,0.7619202167031293,46.64449416413894,48,-0.07774021922294386,1,0.6430544335377821,33,479.1112498725921,0,0,1,0.027055522944062747,0
PARTNER_0323,APAC,Silver,4.0,17,0.8378478186040279,28.11043747396134,56,0.02128213727331456,2,0.5129640777946403,50,558.9631248513574,0,0,0,0.08462669544259686,0
PARTNER_0324,APAC,Bronze,3.4,8,0.5427558994288126,65.18772833020671,58,-0.13923635582683558,0,-0.2520272571824564,51,578.9260935960488,0,0,0,0.12551014165190522,0
PARTNER_0325,APAC,Bronze,2.9,14,0.9594986936503286,10.10833365703683,43,-0.11289853160893054,1,0.40222592957193504,5,429.2038280108638,0,0,0,0.03129606134172808,0
PARTNER_0326,AMER,Silver,0.7,15,0.9001856310693919,24.482798043626417,45,0.09321981917206816,1,0.2834227976713253,27,449.1667967555551,0,0,0,0.022269998104695807,0
PARTNER_0327,AMER,Silver,4.9,14,0.6154212197376852,,46,0.016576303075713613,0,-0.2601044340423626,27,459.14828112790076,0,0,0,0.05939530453867833,0
PARTNER_0328,LATAM,Bronze,4.1,19,1.0308425730554664,102.91117536774286,44,0.09632297551407776,3,-0.1448354421346978,58,439.1853123832094,0,0,0,0.47109949581008687,0
PARTNER_0329,LATAM,Bronze,1.8,10,1.0931745489381919,67.984204642177,55,0.08863087544363521,0,0.03168245485398469,12,548.9816404790118,0,0,0,0.005414458219964416,0
PARTNER_0330,EMEA,Silver,4.9,8,0.9954068957729777,35.796991657191256,39,-0.22895496931173737,1,0.4090155558191161,40,389.2778905214811,0,1,0,0.2510651180847223,0
PARTNER_0331,EMEA,Bronze,3.2,9,0.8851863649582059,29.171937169348926,47,-0.13959543400555882,1,0.3303404314621078,11,469.12976550024644,0,0,0,0.051026854986929035,0
PARTNER_0332,LATAM,Silver,3.1,9,1.068288430350371,25.604406578173908,55,0.007447580157780926,3,0.19190530197970734,49,548.9816404790118,0,0,0,0.32862316844732586,0
PARTNER_0333,AMER,Silver,3.9,15,1.0860440720953382,,46,-0.18970899809405603,2,0.4989337060482445,39,459.14828112790076,0,0,1,0.09564050854432202,0
PARTNER_0334,APAC,Bronze,4.2,11,1.0114807139439377,5.265180778753663,53,-0.1254305042604079,3,0.48531906148801573,56,529.0186717343205,0,0,1,0.3216896253787657,1
PARTNER_0335,LATAM,Bronze,3.5,9,0.7850775499130478,100.16564003422822,43,0.12269674044104097,0,0.30321690028093273,49,429.2038280108638,0,0,0,0.006035385588972637,0
PARTNER_0336,EMEA,Bronze,1.1,10,1.005320153102236,30.87811453147252,45,-0.07415658766108851,0,0.5230871084002728,56,449.1667967555551,0,0,0,0.003961939154509312,0
PARTNER_0337,AMER,Silver,2.0,17,1.1890961301650957,16.47386335187146,59,0.05102985786210347,0,-0.06545761278702805,54,588.9075779683944,0,0,0,0.006013218434076506,0
PARTNER_0338,LATAM,Bronze,4.7,9,0.8306741882776539,43.72976727206262,47,-0.022816827015233854,0,0.6456243868193874,56,469.12976550024644,0,0,0,0.004010518253383651,0
PARTNER_0339,LATAM,Bronze,1.5,5,1.3695878678264863,17.636495179035073,50,-0.08799362542946168,0,0.29938311154252295,53,499.07421861728346,0,1,0,0.017893769850674892,0
PARTNER_0340,AMER,Gold,2.2,9,0.8448738132029231,61.02027608634372,61,-0.1864209272700533,0,0.5690725679561597,1,608.8705467130858,0,0,0,0.008910105576421058,0
PARTNER_0341,LATAM,Bronze,2.4,11,0.9564814026680272,16.934778176417613,47,0.0033302106564377307,0,0.2101628362273692,7,469.12976550024644,0,0,0,0.0073318238437767025,0
PARTNER_0342,AMER,Silver,2.5,15,0.8155028807987327,55.12425823825771,54,0.12546055390688635,1,-0.21603028151471554,41,539.0001561066662,0,0,0,0.0825438472999185,0
PARTNER_0343,APAC,Bronze,3.3,10,0.9946541671840521,25.30786428804134,60,-0.08515274797657549,0,0.2051331672818012,8,598.8890623407401,0,0,0,0.009413201001525633,0
PARTNER_0344,AMER,Silver,4.7,9,0.6015556614729449,39.67815460587664,39,-0.013140164577113988,1,-0.017554837090435427,59,389.2778905214811,1,0,0,0.5229290982420629,0
PARTNER_0345,AMER,Bronze,1.6,15,0.8407916402366558,58.0402030265938,45,-0.17197888033519923,1,0.40674874684822293,55,449.1667967555551,1,0,0,0.2589695430644066,0
PARTNER_0346,AMER,Gold,1.0,15,0.7315757599302866,20.87267126891311,53,-0.08721751912500471,1,0.11853192925515654,49,529.0186717343205,0,0,0,0.10506357619245824,0
PARTNER_0347,LATAM,Bronze,1.4,16,0.9770676695784581,57.077691087576895,43,0.014088165946156066,3,0.586946646405994,7,429.2038280108638,0,0,0,0.1892451767335229,0
PARTNER_0348,LATAM,Bronze,4.5,13,1.1488894751017815,5.545013076685486,47,0.05437158203998124,1,0.3814942660184917,50,469.12976550024644,0,0,1,0.009777068382489965,0
PARTNER_0349,AMER,Bronze,3.4,16,1.0792012374229103,86.4306354925049,33,0.03559487499581872,2,0.38990776294072116,2,329.3889842874071,0,0,0,0.054436167572738614,0
PARTNER_0350,LATAM,Gold,1.8,15,0.4756681278282215,63.91705156170009,42,-0.22315513107472368,3,,8,419.2223436385181,0,0,0,0.9530176447295006,1
PARTNER_0351,EMEA,Bronze,4.2,14,1.358413930585576,30.065832982043922,49,-0.06569348391347431,0,0.7795246964386775,12,489.0927342449378,1,0,1,0.00423014623409221,0
PARTNER_0352,EMEA,Silver,4.4,9,1.0090559881241736,71.7745618077482,48,-0.11672811102946236,1,0.5941777720529353,8,479.1112498725921,0,1,0,0.1144875989800365,0
PARTNER_0353,LATAM,Bronze,4.3,10,0.7947001719013999,66.8145194992315,43,-0.05090282758170436,0,0.525706349928903,30,429.2038280108638,0,0,0,0.006727809819332573,0
PARTNER_0354,LATAM,Silver,4.6,15,0.9814255837981881,32.2009949778912,55,-0.031119143548734532,1,-0.07072020729196432,24,548.9816404790118,0,0,0,0.06642178483276065,0
PARTNER_0355,AMER,Silver,1.6,13,0.9852379645005385,31.938872297145654,63,0.08663518911952374,1,0.1963211487014015,51,628.8335154577771,0,0,0,0.02203035144321342,0
PARTNER_0356,APAC,Gold,3.9,11,0.8166302566096872,14.738720511525136,49,0.009523703669352599,0,-0.3217658555033728,43,489.0927342449378,0,0,0,0.039788679608992614,0
PARTNER_0357,LATAM,Bronze,2.6,14,0.9895833334684151,33.523798573105275,52,0.12178319728870847,1,0.20001876966151777,54,519.0371873619748,0,0,0,0.018781373029276526,0
PARTNER_0358,EMEA,Bronze,4.3,19,0.8285055424759384,7.8768355710770575,42,-0.08995103144271799,1,-0.31034397957172655,44,419.2223436385181,0,0,0,0.20589447867093122,0
PARTNER_0359,AMER,Gold,3.8,12,0.8691276014619954,54.652274378471276,51,-0.16170765579218221,2,0.21894919718648165,7,509.05570298962914,0,0,0,0.2673860937771116,0
PARTNER_0360,LATAM,Bronze,4.0,14,0.812744172848983,55.47005716729893,54,0.12552426408204645,1,0.3433384442013774,46,539.0001561066662,1,0,0,0.11934203669694537,0
PARTNER_0361,EMEA,Bronze,3.5,9,0.6634657420520693,5.644669269865995,43,0.023345523790063143,0,0.007254757424873026,30,429.2038280108638,0,0,1,0.026547428530277032,0
PARTNER_0362,EMEA,Bronze,1.3,13,0.9791672940430768,80.99754088575763,55,-0.09432717673588967,2,0.14810834183068122,44,548.9816404790118,1,0,0,0.5913468477259184,1
PARTNER_0363,APAC,Bronze,3.0,8,1.0670598873032675,19.368818873543113,48,0.0237822878510287,4,0.6383494039769617,52,479.1112498725921,0,0,0,0.40319206137911984,0
PARTNER_0364,AMER,Bronze,4.9,11,1.0529767192152744,172.36291399042437,52,0.06352595671994314,0,-0.3588679118863478,44,519.0371873619748,0,0,0,0.017708137361120216,0
PARTNER_0365,AMER,Bronze,4.7,16,1.1139850505270468,38.18958011114819,54,-0.008080918699240807,1,0.5292527608995488,30,539.0001561066662,0,0,0,0.009634121026272249,0
PARTNER_0366,APAC,Silver,0.7,13,1.0148680420029736,81.52424428588795,49,-0.09290364280265381,0,-0.27801908370494466,16,489.0927342449378,0,0,1,0.02994641060787073,0
PARTNER_0367,APAC,Silver,1.2,21,0.8434549003566192,14.311753721464225,66,-0.06412628048556757,0,-0.4522796223539831,46,658.7779685748142,0,0,0,0.06641181034595788,0
PARTNER_0368,AMER,Bronze,1.1,12,1.1179327728862378,25.263563471271326,63,0.009062149784980152,0,-0.2587530164314379,56,628.8335154577771,1,0,0,0.07993986432350385,0
PARTNER_0369,AMER,Bronze,3.8,8,0.678496492031613,20.78491986747502,58,-0.00011120446443127138,2,0.49455614696163663,53,578.9260935960488,0,0,0,0.14536396025234063,0
PARTNER_0370,LATAM,Silver,4.2,13,0.7698657234975039,7.724944429910128,49,0.10122600577854136,0,,18,489.0927342449378,0,0,0,0.01363803337625033,0
PARTNER_0371,LATAM,Silver,1.5,10,0.757159985715351,10.141175192353288,56,-0.04759102124020307,0,0.6342766719000366,2,558.9631248513574,0,0,0,0.005670408611335628,0
PARTNER_0372,APAC,Bronze,2.8,6,1.166011211827862,29.174908830550514,52,-0.11637605983755171,0,0.18211980353694557,45,519.0371873619748,0,1,0,0.04797876125680772,0
PARTNER_0373,LATAM,Bronze,4.3,14,1.1385577028280152,42.65063727847179,47,0.23770543295700322,0,-0.47107454249576974,29,469.12976550024644,0,0,0,0.009113813201347618,0
PARTNER_0374,EMEA,Gold,3.8,10,1.047461047408999,12.947264019452886,49,-0.0025511800512263844,2,0.43172769248250487,9,489.0927342449378,0,0,0,0.06229830525991455,0
PARTNER_0375,LATAM,Silver,2.9,17,1.1643859730423594,24.037399252161265,40,0.0634262757889537,0,-0.35669721866239745,48,399.25937489382676,0,0,0,0.012678100687727513,0
PARTNER_0376,LATAM,Bronze,3.2,16,0.7741434435176023,17.557604855582895,67,0.03218483720258804,0,0.5261935235005017,28,668.7594529471598,0,0,0,0.005134354912416179,0
PARTNER_0377,EMEA,Bronze,2.8,10,1.019719023972196,30.695869971652385,65,-0.0013425561439110827,1,-0.28146668525326596,39,648.7964842024685,0,0,0,0.08705622400756298,0
PARTNER_0378,APAC,Gold,1.8,6,0.9249651143233671,51.79097063449906,53,-0.04277437307431678,0,-0.05091969845283251,17,529.0186717343205,0,0,0,0.018406044769740188,0
PARTNER_0379,EMEA,Silver,3.0,6,1.1193764207769827,34.86327580902503,58,-0.30038157033579205,0,0.48965285851296847,11,578.9260935960488,0,0,0,0.00753423567506712,0
PARTNER_0380,LATAM,Silver,3.6,9,0.9269551534895605,20.046391325971385,50,-0.12632212407978208,2,0.7405007647193482,48,499.07421861728346,1,0,0,0.3043160048876104,0
PARTNER_0381,APAC,Bronze,4.4,9,0.8730114223179837,65.32551575729764,52,0.01291192134172946,1,-0.01713586415924795,22,519.0371873619748,0,0,0,0.0673678917327837,0
PARTNER_0382,LATAM,Gold,3.4,8,1.0581817037121979,,37,-0.29189732380068956,1,0.5782202862586165,10,369.31492177678973,0,0,0,0.03069419708241535,0
PARTNER_0383,EMEA,Silver,3.9,9,1.1252338334382466,35.63094636262352,51,-0.012838160728971995,0,-0.25197005488140967,8,509.05570298962914,0,0,0,0.014855418684450328,0
PARTNER_0384,EMEA,Bronze,1.2,10,0.8163309610306396,13.099245417277688,47,0.04612305108643233,1,0.5493337012632384,53,469.12976550024644,0,0,0,0.017866157033740462,0
PARTNER_0385,LATAM,Silver,2.6,9,0.9377848657295247,60.708340566757705,60,0.06332786171034328,1,0.35474227703312633,55,598.8890623407401,0,0,0,0.01882580021481217,0
PARTNER_0386,AMER,Bronze,0.5,9,0.7383118732716694,44.70336333494566,58,0.03981552474647061,1,-0.24943344062392103,23,578.9260935960488,1,0,0,0.5123439619170223,1
PARTNER_0387,AMER,Silver,1.6,14,0.45038779650141203,46.37051714510419,39,0.07583919516171138,2,-0.10674485154316493,24,389.2778905214811,0,0,0,0.5280559886601996,1
PARTNER_0388,EMEA,Gold,3.8,9,0.9900919262827458,27.021255365821997,34,0.14056113832418773,1,-0.3286978448238532,54,339.37046865975276,0,0,0,0.06234049192057842,0
PARTNER_0389,EMEA,Silver,5.0,8,1.0717810712509264,23.338880124400568,46,0.08961179354091839,0,-0.002142885616392698,24,459.14828112790076,0,0,0,0.00625292620810487,0
PARTNER_0390,AMER,Bronze,0.9,16,1.002413361817345,100.50192210670346,55,-0.00031686010980696774,1,-0.23525676653973937,46,548.9816404790118,0,0,0,0.0818230808488838,0
PARTNER_0391,AMER,Bronze,2.3,6,0.5600876564491265,23.053239171451434,44,-0.03346198547727523,0,0.33719733971961563,8,439.1853123832094,0,0,0,0.02004732842914888,0
PARTNER_0392,LATAM,Bronze,4.1,10,0.879830113984705,10.7768949021788,51,-0.008536212544730887,0,,11,509.05570298962914,0,0,0,0.0022659626160445884,0
PARTNER_0393,LATAM,Silver,1.4,15,0.5063304479897837,36.96569930226866,57,-0.04754981516747189,2,-0.48438808799045663,10,568.9446092237031,1,0,0,0.960158073245412,1
PARTNER_0394,AMER,Bronze,3.0,13,1.223940221530837,31.9959537900738,48,0.0917580732245625,1,0.20319575727348826,48,479.1112498725921,0,1,0,0.07263890567012844,0
PARTNER_0395,LATAM,Silver,3.8,8,0.7327890835763827,67.33168224485088,57,0.037210020830098736,1,0.24576657681371272,37,568.9446092237031,0,0,0,0.04919000589300002,1
PARTNER_0396,LATAM,Silver,3.3,9,1.2010807218919792,28.65386897259934,41,-0.05810764544467266,3,0.6884714265850556,27,409.24085926617244,1,0,0,0.427516715271197,1
PARTNER_0397,APAC,Bronze,1.3,6,1.1391739287368292,50.64119274790727,48,0.11240877836120954,1,0.15780693519701883,7,479.1112498725921,0,0,0,0.013902668848812479,0
PARTNER_0398,LATAM,Gold,2.1,10,0.7698819294927877,84.6992085661216,47,-0.04918788540346111,1,0.2068118455383927,9,469.12976550024644,1,0,0,0.30366116966923945,1
PARTNER_0399,EMEA,Gold,4.0,5,0.7234430097464509,42.85514970437393,47,-0.11457716460732777,1,0.1131486417269052,24,469.12976550024644,0,0,1,0.1197402759177675,0
PARTNER_0400,LATAM,Silver,3.0,11,1.0200740432772677,13.712059169715317,48,-0.021074254665079513,0,-0.15042440407007418,46,479.1112498725921,0,0,0,0.01630467889004836,0
PARTNER_0401,LATAM,Gold,0.5,13,0.7811351925633857,43.727674507326846,56,-0.10241334836717222,3,-0.4271621267764122,35,558.9631248513574,0,0,0,0.8941786348794445,1
PARTNER_0402,AMER,Silver,3.9,10,0.9704969284316415,24.371671755869965,56,0.07362057375372537,1,0.03125498687278694,49,558.9631248513574,0,0,0,0.036120331774084004,1
PARTNER_0403,EMEA,Bronze,0.7,17,0.8534344818386163,38.83372243447058,50,-0.10454321838049753,0,-0.4316310873871179,42,499.07421861728346,0,0,0,0.07155446223963603,0
PARTNER_0404,LATAM,Bronze,3.9,8,0.5937683171068733,32.17847211658399,55,-0.03153696282108276,0,0.21564021030569314,8,548.9816404790118,0,0,0,0.0242625951932381,0
PARTNER_0405,LATAM,Bronze,1.4,15,0.5039063961751081,10.55590374456245,59,0.07397074919455912,0,-0.10051826378501894,40,588.9075779683944,0,0,1,0.04494598232957224,0
PARTNER_0406,APAC,Bronze,4.8,12,0.9953368496989194,28.52941911142441,64,-0.09122019585853434,0,0.19368312198305615,59,638.8149998301228,1,0,0,0.05703642423184839,0
PARTNER_0407,LATAM,Silver,2.2,10,0.8376884507338749,,43,0.02111435333196433,0,-0.3254139462862573,7,429.2038280108638,1,0,1,0.18482582607504475,0
PARTNER_0408,LATAM,Silver,2.0,11,0.8393820366171735,21.654792240196436,37,-0.11734153585044531,0,0.7124189554611675,2,369.31492177678973,0,0,0,0.0048215464472306825,0
PARTNER_0409,APAC,Silver,1.2,11,1.089172767818757,60.57228808152483,55,0.004438312719718073,0,0.6628776166149155,52,548.9816404790118,0,0,0,0.0015899434893621115,0
PARTNER_0410,AMER,Bronze,1.9,7,1.184688455326489,34.099016967531355,46,0.0367246848857522,1,-0.25300453803703016,17,459.14828112790076,0,0,0,0.04442746730212694,0
PARTNER_0411,LATAM,Silver,4.4,20,0.8954910557276381,48.531637748243064,59,-0.02421505316814678,1,-0.053522431717787144,45,588.9075779683944,0,0,1,0.07901493933764896,0
PARTNER_0412,APAC,Bronze,5.0,13,0.8818802586180277,36.178761663715996,48,-0.016647371252168093,1,0.2975406034075735,34,479.1112498725921,1,0,0,0.17903446510391569,1
PARTNER_0413,EMEA,Bronze,2.2,12,1.0500286066227766,25.75991030136619,54,0.024398582156052975,0,-0.37560793050232183,16,539.0001561066662,0,0,0,0.021696684020472458,0
PARTNER_0414,AMER,Bronze,2.5,9,0.6786128860600849,38.91367705354112,53,-0.04805085846244696,0,-0.039061832549003916,35,529.0186717343205,0,0,0,0.037471586169599745,0
PARTNER_0415,EMEA,Bronze,3.7,11,0.9946306109495393,6.53218144194466,50,0.06895536310796278,1,-0.17355402713529205,52,499.07421861728346,0,0,0,0.05594432103641964,0
PARTNER_0416,EMEA,Silver,4.5,8,1.0603771943644307,54.78391200252739,41,0.11711410473420907,2,0.6901717473317057,27,409.24085926617244,0,0,0,0.02033200734624309,0
PARTNER_0417,APAC,Bronze,3.2,8,1.0860460416835258,16.070513732478766,54,-0.11257846592636216,1,0.6082638271759668,49,539.0001561066662,0,0,0,0.013015879619846684,0
PARTNER_0418,LATAM,Bronze,2.3,9,0.562649459499507,46.421119637833584,51,0.15670595744577015,1,0.253782563646923,14,509.05570298962914,0,0,1,0.04977298191846974,0
PARTNER_0419,APAC,Silver,2.4,16,0.7977289460382118,24.961023704517743,43,-0.05034877594984356,2,0.17645023793304648,18,429.2038280108638,0,0,0,0.2436231200573053,0
PARTNER_0420,APAC,Bronze,3.6,13,0.7743473494353066,10.562634789644331,42,0.17943449497198496,0,0.7099435329090165,59,419.2223436385181,0,0,0,0.001804548171923183,0
PARTNER_0421,APAC,Bronze,0.5,11,0.9699773908818425,18.599346900859977,44,-0.048991708586386275,1,0.71215611787246,21,439.1853123832094,0,0,0,0.01104844521350662,0
PARTNER_0422,APAC,Bronze,3.3,11,1.0461489159535968,46.59057888452037,51,0.05073785751419703,0,0.7601291629571585,5,509.05570298962914,0,0,0,0.0011792212660310388,0
PARTNER_0423,AMER,Bronze,2.1,13,1.2493420814891962,122.15964493642974,43,0.05020106115294076,0,-0.33700745065935606,46,429.2038280108638,0,0,0,0.009889804549858978,0
PARTNER_0424,LATAM,Bronze,4.1,15,0.8510069039263853,30.646925489895388,57,-0.058731153822335264,0,-0.2912748460078787,6,568.9446092237031,0,0,0,0.04352542398675329,0
PARTNER_0425,EMEA,Gold,0.9,14,0.8504855003381572,112.83460382648529,45,-0.012737261182059725,2,0.3797577082838526,43,449.1667967555551,0,0,0,0.12456407425338913,0
PARTNER_0426,EMEA,Silver,3.1,9,1.1799344037757493,,32,0.12399005563568109,4,0.20386481959279834,47,319.4074999150614,0,0,0,0.4886455816825781,1
PARTNER_0427,LATAM,Bronze,2.7,9,1.009315387706061,26.506496154686943,55,-0.05221824497620062,0,-0.47599432363879324,8,548.9816404790118,0,0,0,0.041923247985065526,0
PARTNER_0428,EMEA,Bronze,3.4,15,1.2035303022375947,30.66590781415195,44,-0.06175460662545877,1,-0.4194324532136248,19,439.1853123832094,0,0,1,0.08988897112976846,0
PARTNER_0429,LATAM,Silver,0.8,15,1.0077456006019672,48.31570102464155,56,-0.1353467201186115,3,0.6545044969364466,36,558.9631248513574,0,0,0,0.24636181135414592,0
PARTNER_0430,EMEA,Silver,3.1,11,0.7185766762573458,19.220858691994053,54,0.13675522201049314,0,0.6295320342012023,10,539.0001561066662,0,0,0,0.0030897178491414547,0
PARTNER_0431,APAC,Bronze,3.0,6,0.6833743290444386,41.55205250681413,42,-0.06807765615046037,0,-0.0355478014051413,1,419.2223436385181,0,0,0,0.039583949388036825,0
PARTNER_0432,EMEA,Bronze,3.0,18,0.6396975501882141,27.552776825520784,37,0.09999802179479444,1,0.6583658020096952,21,369.31492177678973,0,0,0,0.018614961438169837,0
PARTNER_0433,LATAM,Bronze,3.2,10,1.0824103669516947,73.90254824048763,46,-0.08013548170709753,3,0.2717775967172723,47,459.14828112790076,0,0,0,0.3529417788636561,0
PARTNER_0434,LATAM,Silver,3.5,12,1.1877193646174016,36.990248099466605,57,0.09685846151954143,1,0.5476773411245726,35,568.9446092237031,0,0,0,0.004869971659281303,0
PARTNER_0435,LATAM,Silver,4.1,15,1.3198724282772762,163.16591171108246,49,0.060664311672275,2,0.05566039250827859,4,489.0927342449378,0,0,1,0.05512623951203904,0
PARTNER_0436,LATAM,Gold,1.7,12,1.118621066464648,27.725331858520512,46,-0.04284319210663584,0,-0.35258217445161866,6,459.14828112790076,1,1,0,0.4992412518728261,0
PARTNER_0437,LATAM,Bronze,4.2,15,1.1825677155069971,70.7026314337865,49,-0.09342759712894197,1,0.0638451814398211,5,489.0927342449378,0,0,0,0.03443613786106283,0
PARTNER_0438,AMER,Silver,2.7,16,0.8339967334692631,86.14567167890146,58,-0.08530305754580549,1,0.09448973739596733,55,578.9260935960488,0,0,0,0.08340157086992704,1
PARTNER_0439,AMER,Bronze,0.8,10,0.7187168366512287,1.7049843898416515,51,-0.08657998701017706,2,0.21622745199278393,21,509.05570298962914,0,0,0,0.29934912462113034,0
PARTNER_0440,EMEA,Silver,0.8,12,1.1200158664835107,54.30262737652224,55,0.086518318012364,2,-0.3627424732242436,9,548.9816404790118,1,0,0,0.6226321165818488,1
PARTNER_0441,LATAM,Bronze,2.0,4,1.0335361504478802,26.94322935593498,57,-0.003976963538659402,2,0.7888224219644948,45,568.9446092237031,0,0,0,0.027739762429152662,0
PARTNER_0442,EMEA,Bronze,4.0,12,0.9714888748681785,12.039287114345996,43,-0.13151224325087035,1,-0.18262213295102175,39,429.2038280108638,0,0,0,0.12654459280323577,0
PARTNER_0443,LATAM,Bronze,3.7,16,1.027474296126598,74.77192650798779,57,-0.045213341100107995,0,-0.2418818754017792,45,568.9446092237031,0,0,0,0.021948471912989192,0
PARTNER_0444,LATAM,Silver,4.0,9,1.0146370964916411,20.174777645270666,42,-0.0331020101940283,0,0.1848437945127176,45,419.2223436385181,0,0,0,0.007587680389877457,0
PARTNER_0445,AMER,Gold,2.8,14,1.2067633719707123,6.097186727360629,49,-0.2338988893613738,0,0.19837063321335524,19,489.0927342449378,1,1,0,0.29304907966448385,0
PARTNER_0446,AMER,Silver,2.5,13,1.208997116963391,37.65403736205569,51,-0.03965129144261691,1,0.07176695918321752,27,509.05570298962914,0,0,0,0.025386991440765436,0
PARTNER_0447,APAC,Bronze,1.2,8,1.0588440704680693,,59,0.05231929760287335,0,0.5034597902228308,22,588.9075779683944,0,0,1,0.0021407438521291147,0
PARTNER_0448,AMER,Bronze,2.0,15,1.1191605745125857,12.192327017651568,44,-0.03376278822574411,2,0.17165072094718348,34,439.1853123832094,1,0,0,0.41300481320049565,1
PARTNER_0449,APAC,Bronze,2.5,15,1.052812510484955,59.325656429412675,50,0.0054406878746652045,3,0.29260409168847945,0,499.07421861728346,0,0,0,0.2866499411157352,0
PARTNER_0450,APAC,Bronze,0.9,15,0.8577660535930762,4.3754372684659,45,0.028451313077277236,0,0.44087030103012126,28,449.1667967555551,0,0,0,0.005020067615488716,0
PARTNER_0451,APAC,Bronze,1.5,14,1.101312934982628,86.2658206026115,55,-0.05426022407710725,0,-0.4674673679669734,8,548.9816404790118,0,0,0,0.03173058004965462,0
PARTNER_0452,APAC,Silver,3.2,18,0.6711009862281476,43.4682231919096,49,0.05307546611603922,2,0.24183743730855822,8,489.0927342449378,0,0,0,0.2091265467047161,0
PARTNER_0453,APAC,Bronze,3.8,5,1.1607783104591767,11.000370016641316,55,0.12574842978317002,0,0.6494528125968801,21,548.9816404790118,0,0,0,0.0008170762875259439,0
PARTNER_0454,EMEA,Bronze,5.0,16,0.7110954120467929,55.630023318286874,43,-0.1723858637447405,0,-0.4773946341969359,1,429.2038280108638,1,0,0,0.512433387376248,0
PARTNER_0455,AMER,Silver,4.7,15,1.0071606573589464,21.14522808672659,40,-0.05448497524065404,1,0.026736734941249396,15,399.25937489382676,0,0,0,0.05363716139060581,0
